54.212.97.128,2020-12-24T14:14:27,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Amoena",test,1,ntests,6,delay,0.134090
52.40.229.197,2020-12-24T14:14:28,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Amoena",test,2,ntests,6,delay,0.029247
34.212.88.127,2020-12-24T14:14:30,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Amoena",test,3,ntests,6,delay,0.028257
54.186.72.108,2020-12-24T14:14:31,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Amoena",test,4,ntests,6,delay,0.026896
54.202.28.116,2020-12-24T14:14:32,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Amoena",test,5,ntests,6,delay,0.027927
54.191.213.110,2020-12-24T14:14:33,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Amoena",test,6,ntests,6,delay,0.029266
34.221.42.135,2020-12-24T14:14:40,"fourmilab",1.0,Gm,1,teleport,"Sandbox Artifex","<87.00000, 116.00000, 27.00000>","Sandbox Amoena","<87.20098, 153.41600, 27.27233>"
34.219.74.99,2020-12-24T14:14:41,"fourmilab",1.0,Gm,1,time,"Sandbox Artifex",2020-12-24T14:14:41.287245Z,1608819281
34.211.102.204,2020-12-24T14:14:53,"fourmilab",1.0,Gm,1,info,"Sandbox Artifex",region,"Sandbox Artifex","<1196,918,0>",simhost-03efdf8b1d043ec69.agni.secondlife.io,4.500022e1,9.97453331e-1,5242944,3,"<2.26492333,-1.70038437,0.0>"
54.202.28.116,2020-12-24T14:14:53,"fourmilab",1.0,Gm,1,info,"Sandbox Artifex",regenv,44,enabled,39727,"Premium Sandboxes",44668994,1,0,"Estate / Full Region",024,1607729039,1090242,"Second Life Server",2020-12-09.553685,simhost-03efdf8b1d043ec69.agni.secondlife.io,20000,1,10,20,100
34.219.13.2,2020-12-24T14:14:53,"fourmilab",1.0,Gm,1,info,"Sandbox Artifex",regrate,PG
52.43.118.202,2020-12-24T14:14:54,"fourmilab",1.0,Gm,1,info,"Sandbox Artifex",parcel,"Sandbox - cleans every 4 hours. No combat, no selling!","Save your work! Only NO COPY items will return to inventory. Simple scripts only.",3d6181b0-6a4b-97ef-18d8-722652995cf1,A,"Governor Linden",61440,12,18750,908066891
54.203.16.199,2020-12-24T14:15:05,"fourmilab",1.0,Gm,1,compute,"Sandbox Artifex",task,float,ips,107035,iter,1180000,time,11.024400
54.214.60.157,2020-12-24T14:15:16,"fourmilab",1.0,Gm,1,compute,"Sandbox Artifex",task,list,ips,4217,iter,42230,time,10.013860
34.219.224.4,2020-12-24T14:15:27,"fourmilab",1.0,Gm,1,compute,"Sandbox Artifex",task,prim,ips,329,iter,3600,time,10.957160
54.203.16.199,2020-12-24T14:15:40,"fourmilab",1.0,Gm,1,compute,"Sandbox Artifex",task,string,ips,6278,iter,82000,time,13.062190
34.219.119.244,2020-12-24T14:15:50,"fourmilab",1.0,Gm,1,compute,"Sandbox Artifex",task,texture,ips,321,iter,3150,time,9.800787
54.188.89.213,2020-12-24T14:16:02,"fourmilab",1.0,Gm,1,message,"Sandbox Artifex",type,link,messages,1000,length,128,bytes,128000,time,11.156040,"msg/sec",89.637570,"bytes/sec",11473.610000
34.214.14.246,2020-12-24T14:16:13,"fourmilab",1.0,Gm,1,message,"Sandbox Artifex",type,region,messages,1000,length,128,bytes,128000,time,11.134420,"msg/sec",89.811570,"bytes/sec",11495.880000
34.221.12.215,2020-12-24T14:16:25,"fourmilab",1.0,Gm,1,message,"Sandbox Artifex",type,regionto,messages,1000,length,128,bytes,128000,time,11.112050,"msg/sec",89.992410,"bytes/sec",11519.030000
52.11.159.132,2020-12-24T14:16:27,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Artifex",test,1,ntests,6,delay,2.068329
54.203.237.24,2020-12-24T14:16:30,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Artifex",test,2,ntests,6,delay,2.022009
34.219.74.99,2020-12-24T14:16:33,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Artifex",test,3,ntests,6,delay,2.021242
54.187.253.115,2020-12-24T14:16:36,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Artifex",test,4,ntests,6,delay,2.045258
34.219.151.186,2020-12-24T14:16:40,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Artifex",test,5,ntests,6,delay,2.021023
34.223.226.192,2020-12-24T14:16:43,"fourmilab",1.0,Gm,1,rezscript,"Sandbox Artifex",test,6,ntests,6,delay,2.024132
54.188.92.48,2020-12-24T14:16:49,"fourmilab",1.0,Gm,1,teleport,"Sandbox Mirificatio","<143.00000, 118.00000, 27.00000>","Sandbox Artifex","<87.00000, 116.00000, 27.24846>"
34.221.42.135,2020-12-24T14:16:50,"fourmilab",1.0,Gm,1,time,"Sandbox Mirificatio",2020-12-24T14:16:50.450057Z,1608819410
34.221.42.135,2020-12-24T14:17:02,"fourmilab",1.0,Gm,1,info,"Sandbox Mirificatio",region,"Sandbox Mirificatio","<1195,918,0>",simhost-053be61cbf79378a6.agni.secondlife.io,4.496949e1,1.0,5242944,2,"<-2.61221075,1.03732645e-2,0.0>"
54.188.89.213,2020-12-24T14:17:02,"fourmilab",1.0,Gm,1,info,"Sandbox Mirificatio",regenv,44,enabled,39727,"Premium Sandboxes",14278371,1,0,"Estate / Full Region",024,1608458183,361227,"Second Life Server",2020-12-09.553685,simhost-053be61cbf79378a6.agni.secondlife.io,20000,1,10,20,100
34.219.74.99,2020-12-24T14:17:02,"fourmilab",1.0,Gm,1,info,"Sandbox Mirificatio",regrate,PG
